ACC_x,ACC_y,ACC_z,ACC_net,PPG_Clean,PPG_Rate,PPG_Quality,PPG_Peaks,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,TEMP,label,subject_id
-60.23020114735173,-1.0000000000000002,21.9953381957182,64.12855863493634,-9.55266512568958,53.553719008264466,0.535613950195694,0.0,0.402338,0.40337117885641216,-0.0010331788564170372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-61.28367029898827,-1.000000000000002,20.644369592593442,64.67517484468591,-41.833081270559724,68.21052631578947,0.535613950195694,0.0,0.404901,0.4035350388576049,0.0013659611423905986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-60.97116052123807,-1.0000000000743035,22.074767262081874,64.8519680887312,26.876459205662627,80.0,0.7974788939043224,1.0,0.404901,0.4036996416449329,0.0012013583550628717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-61.000704417550644,-1.0000028027560006,21.96110790999565,64.84116135355208,24.818233910517943,75.71271080660004,0.7974788939043224,0.0,0.406182,0.403864897269186,0.002317102730810062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.000000018715916,-1.1057202090139728,21.963374734277462,64.84298303735156,2.64515996733677,66.85922552719022,0.7974788939043224,0.0,0.402338,0.4040307615701527,-0.0016927615701563237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.0000000000004,-0.9998112834663101,21.54499734634157,64.70074600231794,-30.106164192005505,58.18960989853581,0.7974788939043224,0.0,0.403619,0.4041972207113012,-0.0005782207113044521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.99999999610219,-0.9999999949860374,22.106251414003214,64.88980159542452,-42.01631577544087,51.7296116232889,0.7974788939043224,0.0,0.404901,0.404364257369842,0.0005367426301550633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.9998529789621,-0.9999999999998668,21.999811531967673,64.85347925051585,33.49677666231162,48.0,0.9250991801018106,1.0,0.402338,0.40453183522977487,-0.0021938352297775554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.136433140830526,-1.0,22.007659190960588,64.98461756638038,22.866519657883302,45.80557079606497,0.9250991801018106,0.0,0.406182,0.4046998987238147,0.0014821012761829103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.13711569501121,-1.0000000000000002,21.99722518067182,64.98172690190965,6.848157151219618,43.86724668849895,0.9250991801018106,0.0,0.402338,0.4048683727526661,-0.0025303727526683256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.96342070094946,-1.0,22.13653989981073,64.86574644831327,-15.167738022546072,42.26319135410045,0.9250991801018106,0.0,0.407463,0.4050371654364487,0.0024258345635492884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.10739283052408,-1.0,22.000002877604285,64.95470410338717,-58.82867055984671,41.04923731333043,0.9250991801018106,0.0,0.407463,0.40520618611655984,0.002256813883438272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.10536799555304,-1.0,21.971716215008648,64.94322375201921,27.21408754267714,40.27508834913334,0.9250991801018106,0.0,0.403619,0.40537537555845765,-0.0017563755584593728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00960976548514,-1.0000000000000002,21.96413964752693,64.850566028315,36.76689585092467,40.0,0.5463464323884133,1.0,0.407463,0.40554471171896506,0.0019182882810334571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00984083666719,-1.0,22.1065658907255,64.89915973567341,14.958965688995937,40.70556309362279,0.5463464323884133,0.0,0.403619,0.4057141880275653,-0.0020951880275666595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.98758139950912,-1.0000000000000002,21.610692644623384,64.7109505535356,-8.954329761562434,42.492917847025495,0.5463464323884133,0.0,0.407463,0.405883797769547,0.0015792022304518547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.992205095627824,-1.0,21.633111050398632,64.72279796289719,-47.261729421089335,44.84304932735426,0.5463464323884133,0.0,0.407463,0.4060535367846394,0.0014094632153594513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-61.002623156050106,-1.0,20.997347290691852,64.52293100258997,14.778451039086093,47.02194357366771,0.5463464323884133,0.0,0.403619,0.406223415320928,-0.002604415320929176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-61.000000125419135,-1.0,21.71295728400038,64.75687244855143,33.79613741554382,48.0,0.6488574145823727,1.0,0.407463,0.40639345156273365,0.001069548437265106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-61.002101936122486,-1.0,21.75097030684501,64.77160759093704,21.855071210856842,48.0,0.6488574145823727,0.0,0.404901,0.4065636498872504,-0.0016626498872518458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.99021749296489,-1.0,21.035830956220583,64.52373837478613,-10.568186648852304,48.0,0.6488574145823727,0.0,0.406182,0.40673399133329285,-0.0005519913332944249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00015128826119,-1.0,21.47829913944542,64.67871203969862,-41.53078673456155,48.0,0.6488574145823727,0.0,0.410026,0.40690443933246206,0.003121560667536336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.86382135681669,-1.0,21.02662151862152,64.40126988376745,10.799376813755174,48.0,0.6488574145823727,0.0,0.404901,0.4070749606985787,-0.0021739606985804088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.999996326218515,-1.0000000000000002,21.746437256213177,64.76810237406288,33.83336928822505,48.0,0.6999663408166775,1.0,0.408745,0.4072455405052506,0.0014994594947474985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.99787602325068,-1.0000000000000002,20.983291968908276,64.51386999088112,9.029102411709365,49.54838709677419,0.6999663408166775,0.0,0.404901,0.40741616948143017,-0.0025151694814323352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00976845945947,-1.0,22.119731240100087,64.90357738685223,-37.445711006270855,53.333333333333336,0.6999663408166775,0.0,0.410026,0.4075868283495751,0.0024391716504225027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.000000259482235,-1.0,20.845681671443312,64.47125309782632,19.83603111730425,57.744360902255636,0.6999663408166775,0.0,0.410026,0.4077574996386064,0.002268500361390987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.0000000000069,-1.0000000000000002,21.234059606223013,64.59787370619465,38.7537392134238,60.0,0.6986954425655321,1.0,0.406182,0.4079281978141414,-0.0017461978141442582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00000000000001,-1.0,21.537469441924067,64.69824255697996,17.91084649368218,58.89818098987992,0.6986954425655321,0.0,0.407463,0.4080989688737188,-0.0006359688737217504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00000000000001,-1.0000000000000002,22.07761119492482,64.88005021633592,-1.889829722827755,56.27876124538784,0.6986954425655321,0.0,0.407463,0.4082698532987339,-0.000806853298736777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.0,-1.0000000000004068,21.26834864641439,64.60915302142133,-41.71872326617418,53.13579473730563,0.6986954425655321,0.0,0.410026,0.40844086732453155,0.0015851326754655775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.00000000000001,-1.0000000153379953,22.073474286789477,64.87864261157313,-21.375483049844433,50.21640217511929,0.6986954425655321,0.0,0.411307,0.40861202695842447,0.0026949730415726184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-61.00000000000042,-1.0005783738460072,21.4179131087527,64.65855054837172,40.43698724126033,48.0,0.914243423662646,1.0,0.407463,0.4087833842082501,-0.001320384208253061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-61.00000001539869,-0.9636465550338051,22.112067013749016,64.89123303021908,26.60935177552873,46.14776270619597,0.914243423662646,0.0,0.408745,0.40895502971570385,-0.00021002971570690035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-61.000580649757374,-1.0021660488057424,22.143408402373908,64.90304855760826,5.713374442815789,44.2696459575753,0.914243423662646,0.0,0.407463,0.40912705874212035,-0.0016640587421234898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09,0.0,S01
-60.963675819451346,-0.9902669651306222,21.551417411694473,64.66849302817,-23.220853273792574,42.57779955893163,0.914243423662646,0.0,0.407463,0.40929953714317574,-0.0018365371431788321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.99999903409588,-0.9999997414847425,21.764234219504154,64.77408257014609,-67.65925790165451,41.224561526835615,0.914243423662646,0.0,0.412589,0.40947249175333156,0.003116508246665344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.999958068181584,-0.9999999999927438,21.534218197173736,64.69712078356645,32.16380705038296,40.32767438861907,0.914243423662646,0.0,0.408745,0.40964593434525715,-0.0009009343452600729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-61.696484702299344,-0.999999985290123,20.25339529736895,64.94348501322611,40.82616100025081,40.0,0.5168994215776574,1.0,0.408745,0.409819888631209,-0.001074888631211918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,0.0,S01
-60.991261502211216,-0.9994453522987362,20.48934048982298,64.3486281466143,8.5499135171159,42.1978021978022,0.5168994215776574,0.0,0.408745,0.4099943775488521,-0.0012493775488550986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-61.041039071426304,0.1297733857691818,20.989833838467153,64.54919377201784,-21.090647672223103,48.0,0.5168994215776574,0.0,0.407463,0.41016938914692747,-0.00270638914693056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.99088234129023,-0.9999291409999912,20.8765131409728,64.47260183970661,-72.81864346233547,55.65217391304348,0.5168994215776574,0.0,0.411307,0.41034485771220475,0.0009621422877920983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.963789355738434,-0.9637895960125576,20.92418378335459,64.4618799756556,25.892217833864187,60.0,0.8190044859202789,1.0,0.408745,0.4105206693037178,-0.0017756693037208325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.99999903829031,-0.9999990382966819,20.740825286196827,64.43742479569272,12.237977410606122,60.0,0.8190044859202789,0.0,0.41387,0.41069668559847705,0.003173314401519937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.99999999997446,-0.9999999999744587,21.030902871034673,64.5313789994273,-25.513385563958174,60.0,0.8190044859202789,0.0,0.410026,0.4108727738370717,-0.0008467738370746679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-61.0,-0.9999999999999999,21.71970267130918,64.75913436828873,15.80197478365233,60.0,0.8190044859202789,0.0,0.408745,0.4110488184381463,-0.0023038184381490284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.99999999971647,-1.0000000000217995,22.0794077595246,64.88066157937054,37.500494502637224,60.0,0.764083046401345,1.0,0.41387,0.41122470207349804,0.0026452979264993785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.99998931019486,-1.0000008218986316,22.010227681364086,64.8571416273734,23.730225440064928,57.85714285714285,0.764083046401345,0.0,0.410026,0.4114002959052876,-0.001374295905290038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.51521462600413,-1.0309874680471194,21.256207660386387,64.14811377189577,-0.5213560152838781,53.11475409836065,0.764083046401345,0.0,0.410026,0.4115754681480549,-0.0015494681480573468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-62.3711242614502,-0.9909763630825023,19.569076840447593,65.37650911586509,-51.79231266915737,48.0,0.764083046401345,0.0,0.41387,0.4117500773736875,0.0021199226263100565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-59.93350694596338,-0.48859994457802086,22.910648239897494,64.16511347702894,-16.080775529057643,43.78378378378379,0.764083046401345,0.0,0.412589,0.4119239749954457,0.0006650250045518617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.309682928930215,-1.1226557267921111,23.237631466006988,64.64136235429258,40.23809329058725,41.01265822784811,0.764083046401345,0.0,0.415151,0.4120970383098996,0.0030539616900981106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.1555538659402,-1.0102001258037376,23.343547255480484,64.53396286980258,40.32971032038206,40.0,0.19804177726312147,1.0,0.411307,0.4122691974553841,-0.0009621974553864709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.45758926588837,-1.1217554333612625,22.187775531579888,64.41021516914,20.698616160912508,40.46055931428826,0.19804177726312147,0.0,0.411307,0.41244042575482837,-0.0011334257548307426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.203861686158525,-1.085629708926753,23.297967420778114,64.56375794306469,-20.65855484598591,41.70208855088114,0.19804177726312147,0.0,0.41387,0.4126107056660488,0.0012592943339488447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-60.31416501009999,-1.0003763391136347,22.692868926631945,64.44971337257232,-75.1665916310795,43.53614219407764,0.19804177726312147,0.0,0.411307,0.4127800100402809,-0.0014730100402834138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-61.72220034592118,0.06416928926288498,22.072804612938768,65.55030767830681,38.293571999087064,45.742080193553264,0.19804177726312147,0.0,0.416433,0.41294831090068546,0.0034846890993120135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-60.67534015517726,-0.9747315912576553,23.934987192138426,65.23289520256856,59.88336835601487,48.0,0.5187608199295255,1.0,0.411307,0.41311559741848203,-0.001808597418484572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-59.727102817979,-0.9822505022008935,23.716848414061946,64.2711484709438,-34.76286251430343,50.86649515572828,0.5187608199295255,0.0,0.416433,0.41328188781928044,0.0031511121807169295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-57.27074520733141,-0.03807962309660809,28.678224243216,64.04982632611076,-55.66737335337915,54.68926553672316,0.5187608199295255,0.0,0.416433,0.4134472413275335,0.002985758672463712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-59.1279699149286,-1.2040790846938025,27.045433448143307,65.03093189475949,3.1845310520257013,58.33155483020527,0.5187608199295255,0.0,0.412589,0.41361177931098797,-0.0010227793109908539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-57.92619454747081,-0.035357880643639476,28.76908153656772,64.67693033368886,41.501579676084944,60.0,0.6787822609644799,1.0,0.417714,0.4137756911915187,0.003938308808478333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-58.31063285300443,-0.026674492760726393,28.416356259243212,64.86616928953546,20.042689317829876,57.85714285714285,0.6787822609644799,0.0,0.412589,0.413939222060163,-0.0013502220601660198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-57.699345896663246,-0.029814939934275805,29.22082326525993,64.67667213248521,-30.161983924276548,53.11475409836065,0.6787822609644799,0.0,0.41387,0.414102657259905,-0.00023265725990804609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-57.710032394409204,-0.0025672416004170386,29.42339137329984,64.77795771295096,8.602118613084949,48.0,0.6787822609644799,0.0,0.416433,0.41426630087686545,0.0021666991231315174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-57.13928835270978,-6.816812571079447e-08,30.559196443604367,64.79786077281345,-13.962119509512393,43.78378378378379,0.6787822609644799,0.0,0.412589,0.4144304664502576,-0.0018414664502606779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-56.45964838086847,-3.1610842675919207e-10,30.659643235893732,64.24722265315123,-3.1982193353846347,41.01265822784811,0.6787822609644799,0.0,0.412589,0.41459547072927794,-0.00200647072928109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-57.3470271779478,-1.1847501992177187e-05,29.652173126788732,64.5595298719676,11.140205352758766,40.0,0.45491542277123154,1.0,0.412589,0.4147615999287858,-0.0021725999287890768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-56.27899846231863,-0.540318868724423,30.75680502238469,64.13734222421873,-27.639629518023902,42.1978021978022,0.45491542277123154,0.0,0.41387,0.41492907595120354,-0.001059075951206893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-55.7819890958426,0.11990479319739783,30.997357760002906,63.815992296208535,-48.897906959653795,48.0,0.45491542277123154,0.0,0.416433,0.4150980592060316,0.0013349407939648296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-56.647470100653045,-0.00018350521339716112,30.354513200539483,64.26766170073235,44.77433587777012,55.65217391304348,0.45491542277123154,0.0,0.412589,0.4152686758077532,-0.002679675807756872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,S01
-56.40850243233882,-0.0023131032954953274,31.025822361572903,64.37795278836924,50.580626190499366,60.0,0.4279367301216292,1.0,0.41387,0.4154410263984752,-0.0015710263984788841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.86928591627926,0.009521040102721244,31.041819847188854,63.91378395049453,1.0700444355327707,58.47953216374269,0.4279367301216292,0.0,0.41387,0.41561516437246937,-0.0017451643724732315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.96716929720729,1.911373226229922e-07,31.03233150046159,63.99476257864235,-9.881280176443314,55.147058823529406,0.4279367301216292,0.0,0.415151,0.41579108013847155,-0.0006400801384755973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.48467599616099,-0.0023239649518851987,31.547082534820177,63.826073765025946,-56.58598324239362,51.63511187607573,0.4279367301216292,0.0,0.417714,0.4159687158489563,0.0017452841510394413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-56.031786503935194,0.009497668263245674,31.57581517927805,64.31635323356107,18.97394896402525,49.01960784313726,0.4279367301216292,0.0,0.41387,0.41614799533308383,-0.002277995333088076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.03178698502252,-0.03246808390301629,31.470252678708903,64.26460153594043,26.6507046434079,48.0,0.5643190640827247,1.0,0.416433,0.41632883564835144,0.00010416435164433693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.001653801783455,0.0013064302395872007,31.53002862052259,64.26762742666436,6.970081537930642,53.553719008264466,0.5643190640827247,0.0,0.415151,0.416511134143512,-0.0013601341435161363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-55.99052472705263,-0.03536211451469147,30.902473781317713,63.952349413409856,-58.55957730725181,68.21052631578947,0.5643190640827247,0.0,0.415151,0.4166947554575899,-0.0015437554575940607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-55.999999752903356,-9.38862847607062e-07,31.554390801228557,64.27814209481971,32.56627442601939,80.0,0.7046206861582962,1.0,0.420277,0.41687953372731007,0.003397466272685693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-56.000168361940105,-6.344520249779376e-07,31.03261610961701,64.02376214478886,17.41759712372825,77.06111617878763,0.7046206861582962,0.0,0.415151,0.4170652961229466,-0.0019142961229508945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.86768693384466,-0.023911481666355643,31.001838834834434,63.89298104047174,-46.92598107288085,70.82926829268293,0.7046206861582962,0.0,0.416433,0.4172518802372187,-0.0008188802372230037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-56.67648905229052,-1.0792828745316367,30.86138985830186,64.54312238189102,37.55442277453049,64.54678057928736,0.7046206861582962,0.0,0.417714,0.4174391178474787,0.00027488215251704636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-56.11361899514455,0.09588335669026365,31.29735828024912,64.2516308405679,48.95407769804574,60.0,0.5933189587660127,1.0,0.415151,0.4176268155916193,-0.0024758155916233216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.384174534425455,0.12893926230497912,31.080999828627,64.38338538481048,12.662468609956537,56.90387918636884,0.5933189587660127,0.0,0.420277,0.41781475393799167,0.002462246062004504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.69077122019553,0.09930697979675321,30.939596684942934,64.5841470211051,-12.350056315945446,54.235482187553096,0.5933189587660127,0.0,0.418995,0.4180027044591101,0.000992295540886324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.09502453044716,-0.5656618538276103,31.44085900614867,64.30784839697924,-45.407393166385035,51.90494702658668,0.5933189587660127,0.0,0.417714,0.4181904593118289,-0.0004764593118324072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.06675097469355,-0.01678993427443317,30.8329159037857,63.9855417253782,-17.467698210035376,49.844056674884115,0.5933189587660127,0.0,0.420277,0.4183778423958311,0.0018991576041657398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-56.000453547903106,0.12144716797692903,31.65015778362421,64.3257182992446,39.51939324329043,48.0,0.8864482463575917,1.0,0.416433,0.4185646991478454,-0.0021316991478483186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.96498033869885,-0.03520024178165923,31.547939868448537,64.24447659769059,21.170624604491476,46.14776270619597,0.8864482463575917,0.0,0.421558,0.41875088635201174,0.0028071136479856447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.99999907034364,-9.33559398621352e-07,32.084513090314616,64.54003312767246,1.2948511627082213,44.2696459575753,0.8864482463575917,0.0,0.417714,0.4189362711257482,-0.0012222711257504717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.15,0.0,S01
-55.99999999997533,3.3570534704638224e-05,31.561773491267754,64.28176682320155,-25.23038605709896,42.57779955893163,0.8864482463575917,0.0,0.418995,0.41912073297886115,-0.00012573297886290442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-55.99999999997654,-1.1999529424993682,32.12827646351338,64.57295126891393,-34.06869934782992,41.224561526835615,0.8864482463575917,0.0,0.420277,0.4193041567425991,0.0009728432573995348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-55.999999115806744,-0.06808044794055633,32.22713299371264,64.6110875694891,23.69515864661235,40.32767438861907,0.8864482463575917,0.0,0.416433,0.4194864224858836,-0.0030534224858845905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-55.966679068193386,-0.6249129238441447,30.78320914419225,63.87695709173711,34.046669110282544,40.0,0.4767155587601463,1.0,0.422839,0.4196673985286552,0.0031716014713442085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.00066981130296,-0.00019721019787264336,31.39285873103925,64.19958410036983,4.213185306684986,42.1978021978022,0.4767155587601463,0.0,0.417714,0.4198469436552473,-0.0021329436552476105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.00000001784269,-0.44792211265670107,32.015653166936765,64.50738472394441,-28.836661546534042,48.0,0.4767155587601463,0.0,0.420277,0.42002491548008813,0.0002520845199119814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.00000235233005,-0.03357687740023491,32.25267257195022,64.62380582185715,-27.186124501904125,55.65217391304348,0.4767155587601463,0.0,0.422839,0.42020117276501234,0.0026378272349882603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
-56.0886444089583,0.0965466107471023,31.42178123329351,64.29054120751802,27.846461036763397,60.0,0.9525298597203059,1.0,0.422839,0.42037559611736974,0.00246340388263125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0.0,S01
